cookie,conversion,time,sales,impression,channel,creative
e1f545f122f84f45iaeciid38cle2,0,2014-12-17T16:58:34Z,0,1,PaidSearch_2,Creative3
e1f545f122f84f45iaeciid38cle2,0,2014-12-17T16:58:35Z,0,1,PaidSearch_2,Creative1
e1f545f122f84f45iaeciid38cle2,0,2014-12-18T16:06:43Z,0,1,PaidSearch_1,Creative1
e1f545f122f84f45iaeciid38cle2,0,2014-12-19T08:22:43Z,0,1,Display_2,Creative2
e1f545f122f84f45iaeciid38cle2,0,2014-12-19T17:07:16Z,0,1,Display_2,Creative2
e1f545f122f84f45iaeciid38cle2,0,2014-12-22T16:08:41Z,0,1,Display_2,Creative1
e1f545f122f84f45iaeciid38cle2,0,2014-12-23T12:39:00Z,0,1,PaidSearch_1,Creative1
e1f545f122f84f45iaeciid38cle2,0,2014-12-29T14:28:34Z,0,1,PaidSearch_1,Creative1
e1f545f122f84f45iaeciid38cle2,0,2014-12-30T14:30:42Z,0,1,PaidSearch_1,Creative3
831alb1b828ab3ae83fii284l785e,0,2014-12-10T12:54:08Z,0,1,Display_1,Creative3
831alb1b828ab3ae83fii284l785e,0,2014-12-15T09:08:42Z,0,1,Display_1,Creative3
831alb1b828ab3ae83fii284l785e,0,2014-12-18T19:12:02Z,0,1,Display_1,Creative3
2lcaic8ld6fbllf44ii67c43l8162,0,2014-12-04T14:06:20Z,0,1,PaidSearch_2,Creative2
2lcaic8ld6fbllf44ii67c43l8162,0,2014-12-16T08:35:35Z,0,1,PaidSearch_2,Creative2
b4el8cd1352bi688i3c328cdaeclf,0,2014-12-12T12:24:19Z,0,1,Display_1,Creative1
6d4d15372d42b17l7746bf5ffed23,0,2014-12-19T22:30:51Z,0,1,Display_2,Creative1
6d4d15372d42b17l7746bf5ffed23,0,2014-12-23T11:23:54Z,0,1,Display_2,Creative3
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:29:37Z,0,1,PaidSearch_2,Creative1
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:29:51Z,0,1,PaidSearch_2,Creative1
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:29:51Z,0,1,PaidSearch_2,Creative3
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:29:56Z,0,1,PaidSearch_2,Creative3
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:29:58Z,0,1,PaidSearch_2,Creative2
2b4f2i86ddblfalb1ld8llddlciae,0,2014-12-16T07:31:30Z,0,1,PaidSearch_2,Creative2
7be14dea6ecdi3l5aa6bl3dldd273,0,2014-12-02T10:19:24Z,0,1,PaidSearch_2,Creative2
7be14dea6ecdi3l5aa6bl3dldd273,0,2014-12-04T13:55:54Z,0,1,PaidSearch_2,Creative1
3741f8ceia8c6cbb32l8i1777aabl,0,2014-12-29T07:17:18Z,0,1,PaidSearch_1,Creative2
fl177clff7lc31ddi4b6fb6a45l8l,0,2014-12-18T08:49:35Z,0,1,Display_2,Creative3
a42ale81cadc157ac4ic48fcib7d6,0,2014-12-01T18:51:04Z,0,1,PaidSearch_2,Creative1
a42ale81cadc157ac4ic48fcib7d6,0,2014-12-01T18:53:37Z,0,1,PaidSearch_2,Creative1
41818cd215a4ib8l113fbi36c16ea,0,2014-12-07T17:44:38Z,0,1,Display_3,Creative3
41818cd215a4ib8l113fbi36c16ea,0,2014-12-11T14:29:26Z,0,1,Display_3,Creative3
l4ilblellad25d5bce84358d568f7,0,2014-12-20T19:30:30Z,0,1,Display_1,Creative2
l4ilblellad25d5bce84358d568f7,0,2014-12-20T19:30:50Z,0,1,Display_1,Creative1
l4ilblellad25d5bce84358d568f7,0,2014-12-20T19:31:11Z,0,1,Display_1,Creative2
53a155lic525c33e2e66da2lbe8ic,0,2014-12-02T09:43:44Z,0,1,Display_1,Creative1
53a155lic525c33e2e66da2lbe8ic,0,2014-12-02T09:44:49Z,0,1,Display_1,Creative1
53a155lic525c33e2e66da2lbe8ic,0,2014-12-02T09:45:51Z,0,1,Display_1,Creative1
4eba5b4d6ce784378i2ei1b2d7ca3,0,2014-12-05T11:45:52Z,0,1,Display_1,Creative1
6ilb2cli4fe4c6l2aia7a3cdfl1ci,0,2014-12-03T11:28:17Z,0,1,Display_1,Creative3
6ilb2cli4fe4c6l2aia7a3cdfl1ci,0,2014-12-03T12:42:06Z,0,1,Display_1,Creative3
e2ba71844a58l77116d63l63ed87e,0,2014-12-02T14:06:21Z,0,1,Display_2,Creative3
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-03T14:11:33Z,0,1,Display_1,Creative2
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-03T14:12:17Z,0,1,Display_1,Creative3
l1if61aifdb5d3d44i7c615l6f6f4,1,2014-12-03T14:42:14Z,25,0,Display_1,Creative3
l1if61aifdb5d3d44i7c615l6f6f4,1,2014-12-03T15:35:49Z,25,0,Display_1,Creative2
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-03T16:16:01Z,0,1,Display_2,Creative2
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-04T09:29:46Z,0,1,PaidSearch_2,Creative2
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-04T10:00:27Z,0,1,PaidSearch_2,Creative3
l1if61aifdb5d3d44i7c615l6f6f4,0,2014-12-04T10:15:52Z,0,1,PaidSearch_2,Creative2
15fale71db76688435615ii6638b6,0,2014-12-18T10:25:15Z,0,1,PaidSearch_2,Creative3
15fale71db76688435615ii6638b6,0,2014-12-18T10:28:30Z,0,1,Display_3,Creative1
7dii3357ffa758al7825ffid563be,0,2014-12-17T10:18:28Z,0,1,PaidSearch_2,Creative1
7dii3357ffa758al7825ffid563be,0,2014-12-17T15:50:59Z,0,1,PaidSearch_2,Creative1
7dii3357ffa758al7825ffid563be,0,2014-12-17T15:51:43Z,0,1,PaidSearch_2,Creative1
7dii3357ffa758al7825ffid563be,0,2014-12-17T16:02:46Z,0,1,PaidSearch_2,Creative2
7dii3357ffa758al7825ffid563be,0,2014-12-17T16:03:37Z,0,1,PaidSearch_2,Creative2
7dii3357ffa758al7825ffid563be,0,2014-12-20T19:58:24Z,0,1,PaidSearch_2,Creative2
7dii3357ffa758al7825ffid563be,0,2014-12-20T20:38:50Z,0,1,PaidSearch_2,Creative3
453f8a1d6lldedil4225lad72l16i,0,2014-12-16T12:50:07Z,0,1,Display_1,Creative1
453f8a1d6lldedil4225lad72l16i,0,2014-12-16T13:31:04Z,0,1,Display_1,Creative1
453f8a1d6lldedil4225lad72l16i,0,2014-12-27T11:29:28Z,0,1,Display_1,Creative1
453f8a1d6lldedil4225lad72l16i,0,2014-12-27T11:42:01Z,0,1,Display_1,Creative3
453f8a1d6lldedil4225lad72l16i,0,2014-12-27T11:42:47Z,0,1,Display_1,Creative2
453f8a1d6lldedil4225lad72l16i,0,2014-12-27T11:42:47Z,0,1,Display_1,Creative2
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-02T13:33:13Z,0,1,Display_2,Creative3
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-19T10:19:15Z,0,1,PaidSearch_2,Creative1
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-19T10:19:33Z,0,1,PaidSearch_2,Creative1
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-29T08:54:10Z,0,1,Display_3,Creative1
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-29T11:25:09Z,0,1,PaidSearch_2,Creative1
21b7i674c6c65e6l147i34d1l57bd,0,2014-12-29T11:58:18Z,0,1,PaidSearch_2,Creative2
df8c5iii1e74da3illc6d542di28c,0,2014-12-08T14:06:30Z,0,1,PaidSearch_1,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-04T12:30:22Z,0,1,Display_1,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-05T09:15:35Z,0,1,Display_1,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-08T08:30:31Z,0,1,Display_1,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-08T14:16:17Z,0,1,PaidSearch_2,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-15T13:48:08Z,0,1,Display_1,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-15T13:49:03Z,0,1,Display_1,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-16T08:52:42Z,0,1,Display_1,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-16T08:54:21Z,0,1,Display_1,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:22:23Z,0,1,PaidSearch_2,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:22:57Z,0,1,PaidSearch_2,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:22:57Z,0,1,PaidSearch_2,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:23:00Z,0,1,PaidSearch_2,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:23:01Z,0,1,PaidSearch_2,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:23:56Z,0,1,PaidSearch_2,Creative2
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:23:58Z,0,1,PaidSearch_2,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-17T10:23:59Z,0,1,PaidSearch_2,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-18T12:35:03Z,0,1,Display_2,Creative3
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-18T12:35:30Z,0,1,Display_2,Creative1
aae2lfidli6l7fea4cb253bl21di3,0,2014-12-31T11:24:20Z,0,1,Display_2,Creative2
4cacb1lf6l6i75fb8aledl2dcia5l,0,2014-12-12T16:13:13Z,0,1,Display_2,Creative1
4cacb1lf6l6i75fb8aledl2dcia5l,0,2014-12-13T12:51:45Z,0,1,PaidSearch_2,Creative3
4cacb1lf6l6i75fb8aledl2dcia5l,0,2014-12-23T14:28:44Z,0,1,PaidSearch_1,Creative2
4cacb1lf6l6i75fb8aledl2dcia5l,0,2014-12-23T15:49:27Z,0,1,Display_2,Creative2
4cacb1lf6l6i75fb8aledl2dcia5l,0,2014-12-23T15:49:51Z,0,1,PaidSearch_1,Creative3
515c4ll282c86ld68a468ida2ie5l,0,2014-12-15T15:00:14Z,0,1,PaidSearch_2,Creative1
515c4ll282c86ld68a468ida2ie5l,0,2014-12-15T15:01:29Z,0,1,PaidSearch_2,Creative2
775f82bf2c23a5a7f7a22225e1c36,0,2014-12-22T00:35:55Z,0,1,PaidSearch_2,Creative2
7536d665bfc413e7e42f63ab3clff,0,2014-12-04T09:05:48Z,0,1,Display_1,Creative2
7536d665bfc413e7e42f63ab3clff,0,2014-12-04T09:06:20Z,0,1,Display_1,Creative1
7536d665bfc413e7e42f63ab3clff,0,2014-12-04T09:10:23Z,0,1,Display_1,Creative2
7536d665bfc413e7e42f63ab3clff,0,2014-12-04T09:10:38Z,0,1,Display_1,Creative2
3i1e42b3ffac33436l32d57d7i6a8,0,2014-12-18T15:36:03Z,0,1,PaidSearch_2,Creative1
3i1e42b3ffac33436l32d57d7i6a8,0,2014-12-18T15:48:30Z,0,1,PaidSearch_2,Creative2
3i1e42b3ffac33436l32d57d7i6a8,0,2014-12-23T12:54:46Z,0,1,PaidSearch_2,Creative2
61i316546b63c247l264fe82ddicd,0,2014-12-02T16:45:56Z,0,1,PaidSearch_2,Creative2
l4l4a758ai71lib6dcd8l6e633b66,0,2014-12-16T17:05:58Z,0,1,PaidSearch_2,Creative2
l4l4a758ai71lib6dcd8l6e633b66,0,2014-12-16T17:06:03Z,0,1,PaidSearch_2,Creative2
l4l4a758ai71lib6dcd8l6e633b66,0,2014-12-16T17:06:08Z,0,1,PaidSearch_2,Creative3
lbi8ai8idcd712ia7756584d6b1c5,0,2014-12-08T16:59:12Z,0,1,PaidSearch_1,Creative1
lbi8ai8idcd712ia7756584d6b1c5,0,2014-12-09T11:21:14Z,0,1,Display_2,Creative2
lii5f84b2d32847id765212ellf66,0,2014-12-17T14:08:13Z,0,1,Display_1,Creative1
lii5f84b2d32847id765212ellf66,0,2014-12-17T14:12:39Z,0,1,Display_1,Creative1
lii5f84b2d32847id765212ellf66,0,2014-12-17T14:21:48Z,0,1,Display_1,Creative2
lii5f84b2d32847id765212ellf66,0,2014-12-17T14:23:35Z,0,1,Display_1,Creative2
5dfa7c6d155342d27c2d7e7b3f6f5,0,2014-12-18T15:30:57Z,0,1,Display_2,Creative2
5dfa7c6d155342d27c2d7e7b3f6f5,0,2014-12-18T15:31:03Z,0,1,Display_2,Creative3
6i5edd324ide2f31ffc14a2a148al,0,2014-12-11T08:44:44Z,0,1,Display_1,Creative1
6i5edd324ide2f31ffc14a2a148al,0,2014-12-11T08:45:58Z,0,1,Display_1,Creative2
6i5edd324ide2f31ffc14a2a148al,0,2014-12-11T08:45:58Z,0,1,Display_1,Creative2
6i5edd324ide2f31ffc14a2a148al,0,2014-12-11T14:08:36Z,0,1,Display_1,Creative1
ee281ad22c3615748l7cfdlel5347,0,2014-12-04T10:52:42Z,0,1,PaidSearch_1,Creative2
blc1i8lf5l23ffdd25463i4c75i5f,0,2014-12-16T13:05:03Z,0,1,PaidSearch_2,Creative1
f4ai172681l546l8ilae8b242f7lf,0,2014-12-11T14:30:16Z,0,1,Display_1,Creative2
f4ai172681l546l8ilae8b242f7lf,0,2014-12-13T12:34:50Z,0,1,PaidSearch_2,Creative3
f4ai172681l546l8ilae8b242f7lf,0,2014-12-16T10:33:59Z,0,1,Display_2,Creative2
f4ai172681l546l8ilae8b242f7lf,0,2014-12-16T10:34:06Z,0,1,Display_2,Creative3
f4ai172681l546l8ilae8b242f7lf,0,2014-12-17T09:24:52Z,0,1,Display_1,Creative2
621deaai1e4b42i4d1e56187467id,0,2014-12-22T13:48:24Z,0,1,Display_2,Creative1
621deaai1e4b42i4d1e56187467id,0,2014-12-23T11:40:16Z,0,1,PaidSearch_1,Creative3
621deaai1e4b42i4d1e56187467id,0,2014-12-29T13:23:03Z,0,1,Display_2,Creative3
621deaai1e4b42i4d1e56187467id,0,2014-12-29T13:23:20Z,0,1,Display_2,Creative2
1ba81beilb3ad2ab141ee5ac7f256,0,2014-12-15T07:50:49Z,0,1,Display_1,Creative2
i6lcild5ba1l31ib7i53736743lf1,0,2014-12-05T11:33:25Z,0,1,Display_1,Creative2
i6lcild5ba1l31ib7i53736743lf1,0,2014-12-05T11:43:12Z,0,1,Display_1,Creative2
e63lf528bdb5fei285c6c1a683dd3,0,2014-12-17T14:00:56Z,0,1,PaidSearch_2,Creative3
c8li836a4f57idf2e16f3i84bfa2b,0,2014-12-29T10:58:31Z,0,1,Display_2,Creative3
c8li836a4f57idf2e16f3i84bfa2b,0,2014-12-29T10:59:03Z,0,1,Display_2,Creative2
78127ia7ci8337876alle1i778b63,0,2014-12-18T09:49:29Z,0,1,Display_3,Creative2
78127ia7ci8337876alle1i778b63,0,2014-12-18T09:54:09Z,0,1,Display_3,Creative1
78127ia7ci8337876alle1i778b63,0,2014-12-18T10:06:50Z,0,1,Display_3,Creative3
78127ia7ci8337876alle1i778b63,0,2014-12-18T10:07:44Z,0,1,Display_3,Creative3
78127ia7ci8337876alle1i778b63,0,2014-12-18T10:07:44Z,0,1,Display_3,Creative2
3ll8did4c88cb43bacic8did661fc,0,2014-12-12T13:52:30Z,0,1,PaidSearch_1,Creative2
ef3i6b426dc571eb3865df2f4e7ae,0,2014-12-10T08:15:55Z,0,1,Display_2,Creative2
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-14T12:08:31Z,0,1,PaidSearch_2,Creative2
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-14T12:08:35Z,0,1,PaidSearch_2,Creative1
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-18T09:51:35Z,0,1,PaidSearch_2,Creative2
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-18T09:52:21Z,0,1,PaidSearch_2,Creative1
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-18T09:52:25Z,0,1,Display_3,Creative2
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-18T09:54:41Z,0,1,Display_3,Creative3
34f2cl6lfa3bdf761c5b111a3dcdb,0,2014-12-18T09:54:42Z,0,1,Display_3,Creative2
1443e42c1c7b58686eclf4c7bei1d,0,2014-12-17T08:53:18Z,0,1,PaidSearch_2,Creative1
l4af61c3376le5e2l5847i5b281de,0,2014-12-21T17:42:39Z,0,1,Display_2,Creative3
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:06:09Z,15,0,Display_2,Creative2
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:10:10Z,25,0,PaidSearch_1,Creative3
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:11:15Z,20,0,Display_2,Creative1
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:11:28Z,25,0,PaidSearch_1,Creative2
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:12:39Z,15,0,PaidSearch_1,Creative1
l4af61c3376le5e2l5847i5b281de,1,2014-12-25T23:12:45Z,15,0,Display_2,Creative2
5712766ibc554d2238l567de44i1b,0,2014-12-16T12:31:02Z,0,1,PaidSearch_2,Creative1
5712766ibc554d2238l567de44i1b,0,2014-12-29T08:29:35Z,0,1,PaidSearch_2,Creative3
5712766ibc554d2238l567de44i1b,0,2014-12-29T08:30:13Z,0,1,PaidSearch_2,Creative3
671f3ifcl578123a421eb63665e52,0,2014-12-16T14:19:19Z,0,1,Display_3,Creative1
lie3l48e5f5i8ela7d727beil37be,0,2014-12-04T12:32:12Z,0,1,Display_1,Creative2
lie3l48e5f5i8ela7d727beil37be,0,2014-12-12T13:07:17Z,0,1,Display_1,Creative3
666b6l5ff36cd3e5ld7dc27ai8bd7,0,2014-12-03T11:50:16Z,0,1,Display_1,Creative1
666b6l5ff36cd3e5ld7dc27ai8bd7,0,2014-12-03T12:48:10Z,0,1,Display_1,Creative2
666b6l5ff36cd3e5ld7dc27ai8bd7,0,2014-12-04T10:31:00Z,0,1,Display_1,Creative1
63c56bb8d6lf8fdd46ccbc3fc242c,0,2014-12-05T11:01:41Z,0,1,Display_1,Creative2
63c56bb8d6lf8fdd46ccbc3fc242c,0,2014-12-12T11:51:53Z,0,1,Display_1,Creative3
63c56bb8d6lf8fdd46ccbc3fc242c,0,2014-12-12T11:52:30Z,0,1,Display_1,Creative2
f84d82785377f54ceia83a51ieaab,0,2014-12-03T08:35:18Z,0,1,PaidSearch_2,Creative2
f84d82785377f54ceia83a51ieaab,0,2014-12-08T13:37:15Z,0,1,PaidSearch_1,Creative2
bdcd1bf46cc1flbda2c325354a55b,0,2014-12-03T11:41:35Z,0,1,PaidSearch_2,Creative3
d21a774a2162f42a4612ll3l2a4ld,0,2014-12-10T11:29:59Z,0,1,PaidSearch_2,Creative3
e5fd8f61bb67lff8d5c8f52128dle,0,2014-12-08T09:07:04Z,0,1,Display_1,Creative2
e5fd8f61bb67lff8d5c8f52128dle,0,2014-12-08T09:07:17Z,0,1,Display_1,Creative2
idei15a3aeiecf6cf4fibleea5al3,0,2014-12-19T12:43:19Z,0,1,PaidSearch_1,Creative1
idei15a3aeiecf6cf4fibleea5al3,0,2014-12-19T14:42:12Z,0,1,PaidSearch_1,Creative1
46lc47bbda533885ll17c2375flbe,0,2014-12-07T10:30:39Z,0,1,Display_2,Creative3
182fa1i3ifb7bd8bfibib667d5i34,0,2014-12-27T11:04:04Z,0,1,PaidSearch_2,Creative1
55adicd3714d6da83le671a1dd684,0,2014-12-31T08:04:40Z,0,1,PaidSearch_1,Creative1
e26f8icl58a6ei23cd68a1ia6eea8,0,2014-12-01T18:42:19Z,0,1,PaidSearch_2,Creative2
e26f8icl58a6ei23cd68a1ia6eea8,0,2014-12-02T18:49:34Z,0,1,Display_1,Creative2
e26f8icl58a6ei23cd68a1ia6eea8,0,2014-12-04T13:21:45Z,0,1,Display_1,Creative3
1c514di83bl2efb6l18dc8la25fic,0,2014-12-17T10:44:58Z,0,1,Display_3,Creative3
1c514di83bl2efb6l18dc8la25fic,0,2014-12-29T09:41:11Z,0,1,Display_3,Creative1
4li55d2a3l44b27f7ii6ba2d27465,0,2014-12-18T11:03:07Z,0,1,Display_1,Creative1
4li55d2a3l44b27f7ii6ba2d27465,0,2014-12-18T11:04:46Z,0,1,Display_1,Creative2
4li55d2a3l44b27f7ii6ba2d27465,0,2014-12-18T11:07:17Z,0,1,Display_1,Creative3
15c376l46448b3462845c6d4e2132,0,2014-12-01T14:12:27Z,0,1,Display_2,Creative2
2768i65cbiii267452638e7e44547,0,2014-12-12T10:51:05Z,0,1,Display_1,Creative3
2768i65cbiii267452638e7e44547,0,2014-12-12T12:53:09Z,0,1,Display_1,Creative3
bffa46eef38b5243ae77f8e4c55ib,0,2014-12-01T15:01:55Z,0,1,Display_2,Creative3
f7658a1145e4dcf344e2c286de6d5,0,2014-12-22T11:46:42Z,0,1,Display_2,Creative2
5e6d8ld8e185bafcdbeiif652fbe4,0,2014-12-03T21:15:06Z,0,1,Display_2,Creative2
37584b3bd7iacf682bla6f6fecfcf,0,2014-12-09T13:23:21Z,0,1,PaidSearch_2,Creative2
37584b3bd7iacf682bla6f6fecfcf,0,2014-12-09T13:23:35Z,0,1,PaidSearch_2,Creative2
37584b3bd7iacf682bla6f6fecfcf,0,2014-12-22T13:22:04Z,0,1,PaidSearch_2,Creative3
i5l7baad8531844bf1e161bai7fea,0,2014-12-08T10:42:01Z,0,1,PaidSearch_1,Creative3
i5l7baad8531844bf1e161bai7fea,0,2014-12-19T12:30:59Z,0,1,PaidSearch_1,Creative1
i5l7baad8531844bf1e161bai7fea,0,2014-12-22T10:24:34Z,0,1,PaidSearch_2,Creative2
82d18b68ai73bcl83be511i6fd68c,0,2014-12-14T16:59:52Z,0,1,Display_1,Creative2
82d18b68ai73bcl83be511i6fd68c,0,2014-12-14T18:45:29Z,0,1,Display_1,Creative2
82d18b68ai73bcl83be511i6fd68c,0,2014-12-20T12:41:13Z,0,1,PaidSearch_1,Creative1
82d18b68ai73bcl83be511i6fd68c,0,2014-12-20T12:44:51Z,0,1,PaidSearch_1,Creative3
82d18b68ai73bcl83be511i6fd68c,0,2014-12-20T13:30:16Z,0,1,PaidSearch_1,Creative3
82d18b68ai73bcl83be511i6fd68c,0,2014-12-21T14:25:24Z,0,1,Display_1,Creative1
82d18b68ai73bcl83be511i6fd68c,0,2014-12-21T14:28:31Z,0,1,Display_1,Creative3
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-06T14:11:38Z,0,1,Display_1,Creative1
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-06T14:12:34Z,0,1,Display_1,Creative2
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-06T14:14:13Z,0,1,Display_1,Creative3
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-10T12:48:25Z,0,1,PaidSearch_1,Creative3
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-29T15:29:36Z,0,1,Display_2,Creative3
6i341d58lai2d58a2lc7b47iel6ai,0,2014-12-29T15:30:51Z,0,1,PaidSearch_1,Creative3
dcbi6e2a7i2lcb6ba5a732db6b246,0,2014-12-19T10:56:08Z,0,1,Display_3,Creative3
e83fci5cfcdea37444dfb1314b2ef,0,2014-12-18T13:36:24Z,0,1,PaidSearch_1,Creative2
e83fci5cfcdea37444dfb1314b2ef,0,2014-12-23T13:38:14Z,0,1,Display_2,Creative2
e83fci5cfcdea37444dfb1314b2ef,0,2014-12-23T13:38:55Z,0,1,Display_2,Creative3
i7lca56b223b6il3583falc2544a1,0,2014-12-07T13:52:20Z,0,1,Display_1,Creative2
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-10T11:09:37Z,0,1,Display_2,Creative3
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-14T00:50:21Z,0,1,PaidSearch_1,Creative2
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-14T13:03:10Z,0,1,PaidSearch_1,Creative1
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-14T13:03:29Z,0,1,PaidSearch_1,Creative3
b14ied6275da31f84fe1f5f7e4blf,1,2014-12-15T18:36:36Z,20,0,Display_2,Creative2
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-15T20:07:42Z,0,1,Display_2,Creative2
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-18T15:13:50Z,0,1,Display_2,Creative2
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-18T15:29:20Z,0,1,Display_2,Creative3
b14ied6275da31f84fe1f5f7e4blf,0,2014-12-22T00:05:01Z,0,1,PaidSearch_1,Creative1
5554i4d35blebeee8abcile847dcc,0,2014-12-13T17:41:16Z,0,1,Display_1,Creative2
5554i4d35blebeee8abcile847dcc,0,2014-12-13T17:44:13Z,0,1,Display_1,Creative3
5554i4d35blebeee8abcile847dcc,0,2014-12-13T17:44:34Z,0,1,Display_1,Creative3
ee7d56682d7f7ca14764345abic86,0,2014-12-09T12:42:21Z,0,1,Display_1,Creative1
d3ff11le8b154af5bdb2df67ab817,0,2014-12-09T13:58:13Z,0,1,Display_1,Creative2
d3ff11le8b154af5bdb2df67ab817,0,2014-12-20T19:05:58Z,0,1,Display_1,Creative1
5784568d11b8e17ab68di3bd6a2la,0,2014-12-12T12:10:50Z,0,1,PaidSearch_1,Creative2
5784568d11b8e17ab68di3bd6a2la,0,2014-12-12T12:11:09Z,0,1,Display_2,Creative2
2a2b2bci7ailcd714123fi56db48e,0,2014-12-13T15:31:39Z,0,1,PaidSearch_1,Creative1
e32ff4431b54e52de782ce6ba2acd,0,2014-12-11T15:54:04Z,0,1,Display_2,Creative1
e32ff4431b54e52de782ce6ba2acd,0,2014-12-11T16:21:57Z,0,1,PaidSearch_1,Creative1
e32ff4431b54e52de782ce6ba2acd,0,2014-12-11T16:37:48Z,0,1,Display_2,Creative3
e32ff4431b54e52de782ce6ba2acd,0,2014-12-11T16:55:12Z,0,1,PaidSearch_1,Creative3
e32ff4431b54e52de782ce6ba2acd,0,2014-12-12T11:59:22Z,0,1,Display_2,Creative2
e32ff4431b54e52de782ce6ba2acd,0,2014-12-12T11:59:36Z,0,1,Display_2,Creative3
e32ff4431b54e52de782ce6ba2acd,0,2014-12-12T12:02:14Z,0,1,Display_1,Creative3
e32ff4431b54e52de782ce6ba2acd,0,2014-12-12T12:02:56Z,0,1,Display_1,Creative2
e32ff4431b54e52de782ce6ba2acd,0,2014-12-12T12:04:09Z,0,1,Display_1,Creative3
5lld2cldl8c2lci423f447ca63i78,0,2014-12-03T10:46:54Z,0,1,PaidSearch_2,Creative3
5lld2cldl8c2lci423f447ca63i78,0,2014-12-04T08:46:22Z,0,1,PaidSearch_2,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-12T12:21:46Z,0,1,Display_3,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-16T08:49:27Z,0,1,PaidSearch_2,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-16T08:51:41Z,0,1,PaidSearch_2,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-16T09:13:29Z,0,1,PaidSearch_2,Creative1
5lld2cldl8c2lci423f447ca63i78,0,2014-12-22T09:00:18Z,0,1,PaidSearch_2,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-22T09:00:33Z,0,1,PaidSearch_2,Creative2
5lld2cldl8c2lci423f447ca63i78,0,2014-12-22T09:00:33Z,0,1,PaidSearch_2,Creative3
